"package_version","license","used_in","publisher","repository"
"@ampproject/remapping@2.3.0","Apache-2.0","dashboard;extension","Justin Ridgewell","https://github.com/ampproject/remapping"
"@asamuzakjp/css-color@2.8.3","MIT","backend","asamuzaK","https://github.com/asamuzaK/cssColor"
"@babel/code-frame@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/code-frame@7.26.2","MIT","backend;extension","The Babel Team","https://github.com/babel/babel"
"@babel/compat-data@7.25.8","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/compat-data@7.26.8","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/core@7.25.8","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/core@7.26.10","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/generator@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/generator@7.26.10","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/helper-compilation-targets@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-compilation-targets@7.26.5","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/helper-module-imports@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-module-imports@7.25.9","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/helper-module-transforms@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-module-transforms@7.26.0","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/helper-plugin-utils@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-plugin-utils@7.26.5","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/helper-simple-access@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-string-parser@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-string-parser@7.25.9","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/helper-validator-identifier@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-validator-identifier@7.25.9","MIT","backend;extension","The Babel Team","https://github.com/babel/babel"
"@babel/helper-validator-option@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helper-validator-option@7.25.9","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/helpers@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/helpers@7.26.10","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/highlight@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/parser@7.25.8","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/parser@7.26.10","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/plugin-transform-react-jsx-self@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/plugin-transform-react-jsx-self@7.25.9","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/plugin-transform-react-jsx-source@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/plugin-transform-react-jsx-source@7.25.9","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/runtime@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/runtime@7.26.10","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/template@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/template@7.26.9","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/traverse@7.25.7","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/traverse@7.26.10","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@babel/types@7.25.8","MIT","dashboard","The Babel Team","https://github.com/babel/babel"
"@babel/types@7.26.10","MIT","extension","The Babel Team","https://github.com/babel/babel"
"@chakra-ui/anatomy@2.2.2","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/anatomy@2.3.6","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/color-mode@2.2.0","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/hooks@2.4.4","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/icon@3.0.16","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/icons@2.0.17","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/object-utils@2.1.0","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/react-use-safe-layout-effect@2.1.0","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/react-utils@2.0.12","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/react@2.10.6","MIT","extension","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/react@2.10.7","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/shared-utils@2.0.5","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/styled-system@2.12.2","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/styled-system@2.9.2","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/system@2.6.2","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/theme-tools@2.1.2","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/theme-tools@2.2.8","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/theme-utils@2.0.21","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/theme@3.3.1","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/theme@3.4.8","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/utils@2.0.15","MIT","dashboard","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@chakra-ui/utils@2.2.4","MIT","dashboard;extension","Segun Adebayo","https://github.com/chakra-ui/chakra-ui"
"@cspotcode/source-map-support@0.8.1","MIT","extension","","https://github.com/cspotcode/node-source-map-support"
"@csstools/color-helpers@5.0.2","MIT-0","backend","","https://github.com/csstools/postcss-plugins"
"@csstools/css-calc@2.1.2","MIT","backend","","https://github.com/csstools/postcss-plugins"
"@csstools/css-color-parser@3.0.8","MIT","backend","","https://github.com/csstools/postcss-plugins"
"@csstools/css-parser-algorithms@3.0.4","MIT","backend","","https://github.com/csstools/postcss-plugins"
"@csstools/css-tokenizer@3.0.3","MIT","backend","","https://github.com/csstools/postcss-plugins"
"@discoveryjs/json-ext@0.5.7","MIT","extension","Roman Dvornov","https://github.com/discoveryjs/json-ext"
"@emotion/babel-plugin@11.13.5","MIT","dashboard;extension","Kye Hohenberger","https://github.com/emotion-js/emotion/tree/main/packages/babel-plugin"
"@emotion/cache@11.14.0","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/cache"
"@emotion/hash@0.9.2","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/hash"
"@emotion/is-prop-valid@0.8.8","MIT","extension","","https://github.com/emotion-js/emotion/tree/master/packages/is-prop-valid"
"@emotion/is-prop-valid@1.3.1","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/is-prop-valid"
"@emotion/memoize@0.7.4","MIT","extension","","https://github.com/emotion-js/emotion/tree/master/packages/memoize"
"@emotion/memoize@0.9.0","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/memoize"
"@emotion/react@11.14.0","MIT","dashboard;extension","Emotion Contributors","https://github.com/emotion-js/emotion/tree/main/packages/react"
"@emotion/serialize@1.3.3","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/serialize"
"@emotion/sheet@1.4.0","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/sheet"
"@emotion/styled@11.14.0","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/styled"
"@emotion/unitless@0.10.0","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/unitless"
"@emotion/use-insertion-effect-with-fallbacks@1.2.0","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/use-insertion-effect-with-fallbacks"
"@emotion/utils@1.4.2","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/utils"
"@emotion/weak-memoize@0.4.0","MIT","dashboard;extension","","https://github.com/emotion-js/emotion/tree/main/packages/weak-memoize"
"@esbuild/darwin-x64@0.21.5","MIT","dashboard","","https://github.com/evanw/esbuild"
"@esbuild/darwin-x64@0.25.1","MIT","extension","","https://github.com/evanw/esbuild"
"@eslint-community/eslint-utils@4.4.0","MIT","dashboard","Toru Nagashima","https://github.com/eslint-community/eslint-utils"
"@eslint-community/regexpp@4.11.1","MIT","dashboard","Toru Nagashima","https://github.com/eslint-community/regexpp"
"@eslint/config-array@0.18.0","Apache-2.0","dashboard","Nicholas C. Zakas","https://github.com/eslint/rewrite"
"@eslint/core@0.6.0","Apache-2.0","dashboard","Nicholas C. Zakas","https://github.com/eslint/rewrite"
"@eslint/eslintrc@3.1.0","MIT","dashboard","Nicholas C. Zakas","https://github.com/eslint/eslintrc"
"@eslint/js@9.12.0","MIT","dashboard","","https://github.com/eslint/eslint"
"@eslint/object-schema@2.1.4","Apache-2.0","dashboard","Nicholas C. Zakas","https://github.com/eslint/rewrite"
"@eslint/plugin-kit@0.2.0","Apache-2.0","dashboard","Nicholas C. Zakas","https://github.com/eslint/rewrite"
"@gilbarbara/deep-equal@0.1.2","MIT","dashboard","Gil Barbara","https://github.com/gilbarbara/deep-equal"
"@gilbarbara/deep-equal@0.3.1","MIT","dashboard","Gil Barbara","https://github.com/gilbarbara/deep-equal"
"@humanfs/core@0.19.0","Apache-2.0","dashboard","Nicholas C. Zakas","https://github.com/humanwhocodes/humanfs"
"@humanfs/node@0.16.5","Apache-2.0","dashboard","Nicholas C. Zakas","https://github.com/humanwhocodes/humanfs"
"@humanwhocodes/module-importer@1.0.1","Apache-2.0","dashboard","Nicholas C. Zaks","https://github.com/humanwhocodes/module-importer"
"@humanwhocodes/retry@0.3.1","Apache-2.0","dashboard","Nicholas C. Zaks","https://github.com/humanwhocodes/retry"
"@img/sharp-darwin-x64@0.33.5","Apache-2.0","backend;extension","Lovell Fuller","https://github.com/lovell/sharp"
"@img/sharp-libvips-darwin-x64@1.0.4","LGPL-3.0-or-later","backend;extension","Lovell Fuller","https://github.com/lovell/sharp-libvips"
"@jridgewell/gen-mapping@0.3.5","MIT","dashboard","Justin Ridgewell","https://github.com/jridgewell/gen-mapping"
"@jridgewell/gen-mapping@0.3.8","MIT","extension","Justin Ridgewell","https://github.com/jridgewell/gen-mapping"
"@jridgewell/resolve-uri@3.1.2","MIT","dashboard;extension","Justin Ridgewell","https://github.com/jridgewell/resolve-uri"
"@jridgewell/set-array@1.2.1","MIT","dashboard;extension","Justin Ridgewell","https://github.com/jridgewell/set-array"
"@jridgewell/source-map@0.3.6","MIT","extension","Justin Ridgewell","https://github.com/jridgewell/source-map"
"@jridgewell/sourcemap-codec@1.5.0","MIT","dashboard;extension","Rich Harris","https://github.com/jridgewell/sourcemap-codec"
"@jridgewell/trace-mapping@0.3.25","MIT","dashboard;extension","Justin Ridgewell","https://github.com/jridgewell/trace-mapping"
"@jridgewell/trace-mapping@0.3.9","MIT","extension","Justin Ridgewell","https://github.com/jridgewell/trace-mapping"
"@juggle/resize-observer@3.4.0","Apache-2.0","dashboard","Juggle","https://github.com/juggle/resize-observer"
"@leichtgewicht/ip-codec@2.0.5","MIT","extension","Martin Heidegger","https://github.com/martinheidegger/ip-codec"
"@mapbox/node-pre-gyp@1.0.11","BSD-3-Clause","backend","Dane Springmeyer","https://github.com/mapbox/node-pre-gyp"
"@motionone/animation@10.18.0","MIT","extension","Matt Perry",""
"@motionone/dom@10.18.0","MIT","extension","Matt Perry",""
"@motionone/easing@10.18.0","MIT","extension","Matt Perry",""
"@motionone/generators@10.18.0","MIT","extension","Matt Perry",""
"@motionone/types@10.17.1","MIT","extension","Matt Perry",""
"@motionone/utils@10.18.0","MIT","extension","Matt Perry",""
"@mozilla/readability@0.5.0","Apache-2.0","backend","","https://github.com/mozilla/readability"
"@nodelib/fs.scandir@2.1.5","MIT","dashboard;extension","","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir"
"@nodelib/fs.stat@2.0.5","MIT","dashboard;extension","","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat"
"@nodelib/fs.walk@1.2.8","MIT","dashboard;extension","","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk"
"@pdf-lib/standard-fonts@1.0.0","MIT","backend","Andrew Dillon","https://github.com/Hopding/standard-fonts"
"@pdf-lib/upng@1.0.1","MIT","backend","photopea","https://github.com/Hopding/upng"
"@pmmmwh/react-refresh-webpack-plugin@0.5.15","MIT","extension","Michael Mok","https://github.com/pmmmwh/react-refresh-webpack-plugin"
"@polka/url@1.0.0-next.28","MIT","extension","Luke Edwards","https://github.com/lukeed/polka"
"@popperjs/core@2.11.8","MIT","dashboard;extension","Federico Zivolo","https://github.com/popperjs/popper-core"
"@puppeteer/browsers@2.7.1","Apache-2.0","backend","The Chromium Authors","https://github.com/puppeteer/puppeteer/tree/main/packages/browsers"
"@puppeteer/browsers@2.9.0","Apache-2.0","extension","The Chromium Authors","https://github.com/puppeteer/puppeteer/tree/main/packages/browsers"
"@reactflow/background@11.3.14","MIT","dashboard","","https://github.com/xyflow/xyflow"
"@reactflow/controls@11.2.14","MIT","dashboard","","https://github.com/xyflow/xyflow"
"@reactflow/core@11.11.4","MIT","dashboard","","https://github.com/xyflow/xyflow"
"@reactflow/minimap@11.7.14","MIT","dashboard","","https://github.com/xyflow/xyflow"
"@reactflow/node-resizer@2.2.14","MIT","dashboard","","https://github.com/xyflow/xyflow"
"@reactflow/node-toolbar@1.3.14","MIT","dashboard","","https://github.com/xyflow/xyflow"
"@redis/bloom@5.11.0","MIT","backend","","https://github.com/redis/node-redis"
"@redis/client@5.11.0","MIT","backend","","https://github.com/redis/node-redis"
"@redis/json@5.11.0","MIT","backend","","https://github.com/redis/node-redis"
"@redis/search@5.11.0","MIT","backend","","https://github.com/redis/node-redis"
"@redis/time-series@5.11.0","MIT","backend","","https://github.com/redis/node-redis"
"@remix-run/router@1.20.0","MIT","dashboard","Remix Software","https://github.com/remix-run/react-router"
"@remix-run/router@1.23.0","MIT","extension","Remix Software","https://github.com/remix-run/react-router"
"@rollup/rollup-darwin-x64@4.24.0","MIT","dashboard","Lukas Taegert-Atkinson","https://github.com/rollup/rollup"
"@rollup/rollup-darwin-x64@4.35.0","MIT","extension","Lukas Taegert-Atkinson","https://github.com/rollup/rollup"
"@sindresorhus/is@0.7.0","MIT","extension","Sindre Sorhus","https://github.com/sindresorhus/is"
"@socket.io/component-emitter@3.1.2","MIT","backend;dashboard","","https://github.com/socketio/emitter"
"@tanstack/query-core@5.59.13","MIT","dashboard","tannerlinsley","https://github.com/TanStack/query"
"@tanstack/query-devtools@5.58.0","MIT","dashboard","tannerlinsley","https://github.com/TanStack/query"
"@tanstack/react-query-devtools@5.59.15","MIT","dashboard","tannerlinsley","https://github.com/TanStack/query"
"@tanstack/react-query@5.59.15","MIT","dashboard","tannerlinsley","https://github.com/TanStack/query"
"@tootallnate/quickjs-emscripten@0.23.0","MIT","backend;extension","","https://github.com/justjake/quickjs-emscripten"
"@trysound/sax@0.2.0","ISC","extension","Isaac Z. Schlueter","https://github.com/svg/sax"
"@tsconfig/node10@1.0.11","MIT","extension","","https://github.com/tsconfig/bases"
"@tsconfig/node12@1.0.11","MIT","extension","","https://github.com/tsconfig/bases"
"@tsconfig/node14@1.0.3","MIT","extension","","https://github.com/tsconfig/bases"
"@tsconfig/node16@1.0.4","MIT","extension","","https://github.com/tsconfig/bases"
"@tweenjs/tween.js@25.0.0","MIT","dashboard","tween.js contributors","https://github.com/tweenjs/tween.js"
"@types/babel__core@7.20.5","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__generator@7.6.8","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__template@7.4.4","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__traverse@7.20.6","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/body-parser@1.19.5","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/bonjour@3.5.13","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/chrome@0.0.177","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/chrome@0.0.308","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect-history-api-fallback@1.5.4","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect@3.4.38","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/cors@2.8.19","MIT","backend","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/cytoscape-dagre@2.3.4","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-array@3.2.1","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-axis@3.0.6","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-brush@3.0.6","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-chord@3.0.6","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-color@3.1.3","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-contour@3.0.6","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-delaunay@6.0.4","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-dispatch@3.0.7","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-drag@3.0.7","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-dsv@3.0.7","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-ease@3.0.2","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-fetch@3.0.7","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-force@3.0.10","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-format@3.0.4","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-geo@3.1.0","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-hierarchy@3.1.7","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-interpolate@3.0.4","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-path@3.1.1","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-polygon@3.0.2","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-quadtree@3.0.6","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-random@3.0.3","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-scale-chromatic@3.1.0","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-scale@4.0.9","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-selection@3.0.11","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-shape@3.1.7","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-time-format@4.0.3","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-time@3.0.4","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-timer@3.0.2","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-transition@3.0.9","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-zoom@3.0.8","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3@7.4.3","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint-scope@3.7.7","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint@9.6.1","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@1.0.6","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@4.19.6","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@5.0.6","MIT","backend","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express@4.17.21","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express@5.0.1","MIT","backend","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/filesystem@0.0.36","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/filewriter@0.0.33","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/geojson@7946.0.16","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/glob@7.2.0","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/har-format@1.2.16","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-errors@2.0.4","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-proxy@1.17.16","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/jquery@3.5.32","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/jsdom@21.1.7","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.15","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.debounce@4.0.9","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.mergewith@4.6.7","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.mergewith@4.6.9","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash@4.17.10","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash@4.17.16","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@1.3.5","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimatch@5.1.2","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node-forge@1.3.11","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.13.10","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.13.8","MIT","backend","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.7.5","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/oauth@0.9.6","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-json@4.0.2","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.13","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.14","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/puppeteer@7.0.4","MIT","extension","",""
"@types/qs@6.9.18","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/range-parser@1.2.7","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-dom@18.3.1","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-dom@18.3.5","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-google-recaptcha@2.1.9","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@18.3.11","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@18.3.18","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/retry@0.12.0","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@0.17.4","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-index@1.9.4","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@1.15.7","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sizzle@2.3.9","MIT","dashboard","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sockjs@0.3.36","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/tough-cookie@4.0.5","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/webextension-polyfill@0.12.3","MIT","dashboard;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ws@8.18.1","MIT","extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yauzl@2.10.3","MIT","backend;extension","","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@8.8.1","MIT","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@8.8.1","BSD-2-Clause","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@8.8.1","MIT","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@8.8.1","MIT","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@8.8.1","MIT","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@8.8.1","BSD-2-Clause","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@8.8.1","MIT","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@8.8.1","MIT","dashboard","","https://github.com/typescript-eslint/typescript-eslint"
"@vitejs/plugin-react@4.3.2","MIT","dashboard","Evan You","https://github.com/vitejs/vite-plugin-react"
"@vitejs/plugin-react@4.3.4","MIT","extension","Evan You","https://github.com/vitejs/vite-plugin-react"
"@webassemblyjs/ast@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/floating-point-hex-parser@1.13.2","MIT","extension","Mauro Bringolf","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-api-error@1.13.2","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-buffer@1.14.1","MIT","extension","Sven Sauleau","https://github.com/xtuc/webassemblyjs"
